14	5	41	35	10	20	40	28	15	25	37	25	27	31	12	Inf	19	12	21	39	15	21	Inf	31	7	31	19	Inf	25	33	24	29	22	32	35	Inf	23	Inf	37	16	28	23	17	22	27	38	17	30	11	47
14	641	694	567	316	2093	358	733	184	1599	1461	111	772	1758	12	2928	53	123	690	2383	45	159	2847	1435	49	2715	26	2696	822	636	163	541	165	1719	1406	2697	288	2862	277	355	520	319	397	253	237	1404	241	97	34	1223
16	5	41	35	10	64	44	24	40	25	41	31	27	31	12	105	26	12	21	43	15	21	48	29	7	31	33	36	28	47	24	45	22	48	35	44	27	42	37	16	28	28	27	15	29	42	17	30	19	45
19	2529	869	247	15	2337	701	2853	1361	1843	1327	1699	142	5557	534	108833	1128	431	145	3383	960	400	8257	262	105	4365	3072	5167	1323	1267	272	1729	227	3888	1455	3550	697	3884	1264	1260	535	744	1909	450	933	1927	1704	842	160	624
12	5	35	33	10	20	32	20	15	25	37	25	27	Inf	12	Inf	19	12	21	39	15	21	Inf	31	7	31	19	Inf	23	31	19	29	22	32	23	26	23	44	41	16	28	23	17	15	27	38	17	30	11	47
22	7	193	615	333	1854	513	1844	19	1666	1588	82	1023	2703	359	3089	58	338	812	1419	45	184	3048	945	52	2724	22	2933	418	611	32	2285	170	1040	1093	2143	161	1696	263	472	1051	294	280	99	224	1783	797	240	34	1335
12	5	35	35	10	20	40	20	15	25	39	25	27	31	12	50	19	12	21	47	15	21	30	33	7	31	19	16	22	39	19	29	22	32	23	26	23	30	37	16	30	24	19	15	29	38	17	30	11	45
12	1479	381	604	349	1691	351	2008	24	1644	2788	371	239	3829	731	13192	43	692	42	1618	84	255	6973	1369	53	2605	22	4078	1068	1005	152	2322	370	2086	858	2907	319	2494	288	450	521	280	588	115	1118	1558	797	134	34	1212
12	5	39	33	10	62	32	22	15	31	39	25	33	27	24	104	19	12	24	43	15	21	50	36	7	54	69	28	32	29	19	33	28	49	52	50	27	46	37	16	40	23	17	22	29	38	28	34	23	53
92	2529	596	1211	1330	2873	971	3149	404	1717	1976	1093	1371	5591	590	60885	47	591	327	3184	108	409	6888	1187	90	3348	5869	5124	1318	74	160	5629	214	3508	1470	3912	771	322	242	594	1627	352	1402	320	2173	1885	864	635	1396	1122
12	5	39	33	10	20	42	24	15	25	37	25	27	31	12	48	19	12	21	43	15	21	32	31	7	31	19	16	23	29	19	29	22	32	23	26	23	30	37	16	28	23	17	15	27	43	18	30	11	47
12	645	703	755	333	1532	662	837	17	682	2445	75	555	4266	232	29603	119	232	466	1357	45	238	6015	591	50	2792	23	3672	417	642	28	1110	259	945	1380	1659	155	3408	299	418	569	195	420	98	226	1524	1116	147	147	1116
12	5	69	33	10	102	40	58	31	31	47	31	35	33	28	147	19	12	21	43	15	21	92	40	7	37	51	46	38	98	24	37	24	60	29	78	35	54	41	18	42	38	17	15	51	42	32	56	19	57
35	2530	1344	1141	337	2572	362	4415	570	1798	1772	1819	1084	5593	1560	29221	70	527	666	1696	133	422	9218	1254	108	3928	3237	4903	1939	1970	200	4853	317	3175	1228	4723	817	2094	279	508	3026	593	1011	152	2757	1930	1406	2293	174	1196
14	5	35	35	10	20	32	20	15	25	41	25	27	27	12	54	19	16	21	47	15	21	32	33	7	42	25	16	25	29	24	29	22	32	23	26	27	42	37	16	38	25	19	22	29	38	18	30	11	47
27	8	496	706	11	588	488	1693	27	1627	2383	100	725	3309	309	75910	58	467	43	2450	177	420	7527	1271	8	3073	2044	3036	837	570	193	948	284	3018	997	3517	558	2409	317	452	1015	522	920	223	995	1167	951	791	41	1023
12	5	35	33	10	20	40	20	15	25	41	25	33	31	12	52	19	12	21	39	15	21	32	31	7	36	19	16	25	39	19	29	22	32	31	26	23	44	37	16	28	23	17	15	29	38	18	30	11	45
12	5	198	627	10	1528	316	1762	184	1646	2581	490	1026	4294	1129	37536	84	403	462	1139	80	228	4926	1443	53	2479	26	4385	1975	372	28	665	266	1044	1499	2900	501	1822	286	412	588	661	535	296	772	1676	1076	257	46	1198
12	5	39	35	10	20	40	24	15	25	37	25	27	31	12	50	19	12	21	39	15	21	30	22	7	38	19	16	26	29	19	29	22	32	23	26	23	30	37	16	28	23	17	22	29	38	18	30	11	47
12	5	744	720	357	1666	777	2076	181	1606	2615	638	231	3495	360	49880	59	494	464	1308	44	231	6917	935	55	2783	43	4308	548	39	190	668	339	1115	1515	3316	294	3181	310	459	1044	817	497	340	1653	1436	1254	110	42	1351
12	5	79	37	14	20	32	42	21	53	59	57	53	37	12	Inf	45	12	42	59	15	23	80	43	7	31	30	16	35	45	38	37	22	54	42	42	31	56	57	20	52	25	19	15	43	45	17	37	24	61
360	664	5729	1340	353	6418	1153	6634	4270	9110	4488	6254	994	9495	3568	135372	1806	324	4481	6503	3686	1124	10495	8743	62	10249	7312	8905	4992	9962	1557	10677	808	6780	6803	4491	3314	7534	2930	4332	5694	2098	2313	869	2714	2028	12206	3423	886	1919
12	5	41	37	36	44	32	48	51	35	45	37	27	37	24	90	19	12	25	43	15	21	32	29	7	33	45	22	28	30	24	33	24	48	28	44	23	38	43	26	34	25	19	22	31	45	32	42	23	53
73	464	1363	746	1409	2644	967	2917	1076	1734	1986	1743	205	5568	1186	59705	29	416	400	3265	107	427	7779	1042	110	2398	2791	3359	899	55	416	4612	250	2854	1801	4450	106	3887	1627	621	2947	832	718	429	1868	1840	1937	472	1094	1286
12	5	149	63	14	172	46	Inf	73	67	Inf	169	45	Inf	Inf	Inf	25	14	30	85	51	23	Inf	80	15	57	Inf	Inf	42	190	90	87	34	108	Inf	Inf	81	Inf	61	54	Inf	125	115	80	Inf	98	101	114	45	83
110	2537	1260	674	34	2205	909	2914	703	549	3144	2390	1063	3007	3083	3221	156	450	2091	2861	117	463	3027	571	27	2752	3085	2983	1864	1128	629	1777	466	1033	2918	2851	728	3080	568	455	3065	671	2604	424	2759	1740	936	1226	521	762
12	5	35	35	10	20	32	20	15	25	37	29	27	31	12	Inf	19	12	20	43	15	21	32	31	7	33	19	16	23	27	19	29	22	32	23	26	23	30	37	16	28	23	17	22	27	38	23	30	11	47
12	1198	715	227	12	564	550	1885	16	1644	2088	811	754	1943	14	30876	116	405	823	2538	45	317	6332	639	50	2741	29	3529	760	622	27	622	262	1585	1594	3091	152	3052	304	467	522	664	837	229	1224	1282	1079	150	35	1045
12	5	43	35	10	70	44	42	43	33	49	29	27	27	12	79	19	12	21	43	15	21	40	33	7	33	45	16	28	29	24	31	24	48	29	44	25	40	37	16	42	27	17	22	31	48	29	36	37	59
28	547	866	196	12	3383	583	3576	1919	1761	2894	1658	236	5494	497	27041	63	827	480	3048	101	273	7437	553	102	2940	3349	6061	1245	66	558	3861	313	3933	1407	4732	438	3935	337	1258	3049	769	602	323	1891	1342	3221	893	2148	1230
12	5	35	33	10	20	40	20	15	25	39	25	27	27	12	48	19	12	24	39	15	21	32	29	7	31	19	16	22	27	19	29	22	32	23	26	23	30	37	16	28	23	17	22	27	43	17	30	11	45
12	881	989	858	20	1156	680	1627	16	1561	2467	116	523	3036	223	40956	52	341	201	1193	48	168	6286	1390	52	2623	25	4210	451	526	163	1041	194	1290	976	3328	295	2326	355	421	795	424	246	308	284	1330	459	247	39	1324
12	5	35	33	10	20	32	20	17	25	37	25	27	27	12	42	19	12	21	39	17	21	30	22	7	42	19	16	26	29	19	29	22	37	23	26	23	30	37	16	28	23	17	22	29	38	17	30	11	45
24	440	1175	1089	434	1589	864	1965	200	830	2201	698	1085	2695	438	36329	460	699	807	1442	76	265	6390	976	86	3770	638	4505	1524	578	173	1370	152	3499	1694	3934	537	4146	321	491	944	703	1203	301	1786	1476	1056	723	425	1390
12	5	35	35	10	20	40	24	15	25	39	25	27	27	12	Inf	19	12	21	39	15	21	30	33	7	30	19	16	23	23	24	29	22	32	23	26	23	30	37	16	28	23	17	15	29	38	17	30	11	45
12	451	170	667	366	543	770	661	174	1590	2462	106	737	3348	325	47719	61	399	736	1230	78	227	6444	1022	47	2690	26	2945	414	565	202	541	277	1871	1335	3008	273	2441	300	396	586	672	437	286	968	1442	629	283	35	1366
12	5	35	35	10	22	40	20	14	25	37	25	27	31	12	52	19	12	21	39	15	21	32	31	7	46	19	32	23	23	19	29	22	32	23	26	23	30	41	17	28	26	17	15	27	38	17	30	11	45
12	697	154	505	320	1122	350	1551	165	1492	2332	100	745	2974	322	70850	124	206	44	1706	47	256	4702	1115	50	3323	27	5955	374	35	19	618	258	2001	1309	2029	193	2726	280	424	521	246	434	92	193	1170	449	106	38	1144
12	5	35	35	10	20	40	20	15	25	41	25	27	31	12	50	19	12	21	39	25	21	30	35	7	42	33	16	23	39	19	29	22	32	23	26	23	30	37	16	28	30	17	22	29	38	17	30	11	47
22	925	711	766	344	1573	710	2016	106	683	2786	103	539	3943	278	42318	104	747	783	2125	46	222	4991	1571	49	3013	974	3313	768	982	153	662	237	1002	1472	3164	270	3211	291	444	604	516	334	173	1105	1381	761	87	35	1152
12	5	35	33	10	20	40	24	14	25	37	29	27	31	12	44	19	12	24	39	15	21	30	35	7	42	19	16	23	39	19	29	24	32	23	26	23	44	37	16	28	26	19	22	27	38	17	30	11	47
12	5	737	611	11	1659	377	664	175	1590	1951	505	230	4108	138	4263	115	375	883	2465	76	198	5945	708	88	2810	33	4557	420	939	33	1054	258	2204	1727	3033	251	1730	281	468	522	823	495	233	955	943	801	793	39	1294
12	5	39	33	10	20	40	20	15	30	37	25	27	27	12	50	19	12	21	39	15	21	30	22	7	31	19	16	22	23	19	29	22	32	23	26	23	34	37	16	28	24	17	22	27	38	17	30	19	45
26	6	720	740	301	431	663	1553	104	1492	2425	321	212	3174	214	41015	77	592	47	1022	37	165	4965	1088	77	2109	32	2500	466	576	403	725	150	1479	1002	3340	160	2180	854	362	969	311	366	220	240	1160	214	147	145	1121
12	5	35	35	10	20	42	20	15	25	37	25	33	31	12	48	19	12	21	39	17	21	30	31	7	32	19	16	23	24	19	29	22	32	23	26	23	30	35	16	28	28	17	22	29	38	17	30	11	47
22	5	381	671	219	1561	651	1717	124	1684	1798	93	733	1486	114	33558	50	432	407	1306	61	172	6281	995	52	2638	29	3180	282	623	39	1680	231	2166	1520	1968	155	2725	141	442	574	520	160	292	760	1161	595	235	86	1017
12	5	35	35	10	20	40	20	15	25	37	25	27	31	12	52	19	12	21	39	15	21	30	31	7	30	19	16	23	29	19	29	22	32	23	26	23	30	37	16	28	24	17	15	29	38	18	30	11	45
20	888	1080	705	330	1426	694	1966	111	1664	2352	85	785	3255	306	38715	114	672	43	2015	41	219	5745	1430	68	2617	26	3992	396	462	157	653	191	1285	1319	3169	192	2768	281	435	588	633	503	433	803	1286	1142	712	35	1012
